trip_id,arrival_time,departure_time,stop_id
6507710-Weekday,16:02:00,16:02:00,70262
6507710-Weekday,16:09:00,16:09:00,70272
6507711-Weekday,15:37:00,15:37:00,70012
6507711-Weekday,15:51:00,15:51:00,70052
6507711-Weekday,15:55:00,15:55:00,70062
6507711-Weekday,15:59:00,15:59:00,70082
6507711-Weekday,16:04:00,16:04:00,70092
6507711-Weekday,16:08:00,16:08:00,70112
6507711-Weekday,16:11:00,16:11:00,70122
6507711-Weekday,16:14:00,16:14:00,70132
6507711-Weekday,16:19:00,16:19:00,70142
6507711-Weekday,16:24:00,16:24:00,70162
6507711-Weekday,16:27:00,16:27:00,70172
6507711-Weekday,16:31:00,16:31:00,70192
6507711-Weekday,16:35:00,16:35:00,70202
6507711-Weekday,16:39:00,16:39:00,70212
6507711-Weekday,16:44:00,16:44:00,70222
6507711-Weekday,16:48:00,16:48:00,70232
6507711-Weekday,16:53:00,16:53:00,70242
6507711-Weekday,17:02:00,17:02:00,70262
6507711-Weekday,17:09:00,17:09:00,70272
6507712-Weekday,16:19:00,16:19:00,70012
6507712-Weekday,16:33:00,16:33:00,70052
6507712-Weekday,16:38:00,16:38:00,70082
6507712-Weekday,16:44:00,16:44:00,70092
6507712-Weekday,16:49:00,16:49:00,70112
6507712-Weekday,16:53:00,16:53:00,70132
6507712-Weekday,17:03:00,17:03:00,70172
6507712-Weekday,17:07:00,17:07:00,70192
6507712-Weekday,17:13:00,17:13:00,70212
6507712-Weekday,17:18:00,17:18:00,70222
6507712-Weekday,17:29:00,17:29:00,70262
6507713-Weekday,17:20:00,17:20:00,70012
6507713-Weekday,17:34:00,17:34:00,70052
6507713-Weekday,17:39:00,17:39:00,70082
6507713-Weekday,17:45:00,17:45:00,70092
6507713-Weekday,17:50:00,17:50:00,70112
6507713-Weekday,17:54:00,17:54:00,70132
6507713-Weekday,18:04:00,18:04:00,70172
6507713-Weekday,18:08:00,18:08:00,70192
6507713-Weekday,18:14:00,18:14:00,70212
6507713-Weekday,18:19:00,18:19:00,70222
6507713-Weekday,18:30:00,18:30:00,70262
6507714-Weekday,18:20:00,18:20:00,70012
6507714-Weekday,18:34:00,18:34:00,70052
6507714-Weekday,18:39:00,18:39:00,70082
6507714-Weekday,18:45:00,18:45:00,70092
6507714-Weekday,18:50:00,18:50:00,70112
6507714-Weekday,18:54:00,18:54:00,70132
6507714-Weekday,19:04:00,19:04:00,70172
6507714-Weekday,19:08:00,19:08:00,70192
6507714-Weekday,19:14:00,19:14:00,70212
6507714-Weekday,19:19:00,19:19:00,70222
6507714-Weekday,19:30:00,19:30:00,70262
6507715-Weekday,16:27:00,16:27:00,70012
6507715-Weekday,16:32:00,16:32:00,70022
6507715-Weekday,16:40:00,16:40:00,70032
6507715-Weekday,16:48:00,16:48:00,70042
6507715-Weekday,16:52:00,16:52:00,70052
6507715-Weekday,16:56:00,16:56:00,70062
6507715-Weekday,17:00:00,17:00:00,70082
6507715-Weekday,17:06:00,17:06:00,70092
6507715-Weekday,17:09:00,17:09:00,70102
6507715-Weekday,17:13:00,17:13:00,70112
6507715-Weekday,17:16:00,17:16:00,70122
6507715-Weekday,17:20:00,17:20:00,70132
6507715-Weekday,17:24:00,17:24:00,70142
6507715-Weekday,17:30:00,17:30:00,70162
6507715-Weekday,17:38:00,17:38:00,70212
6507715-Weekday,17:43:00,17:43:00,70222
6507715-Weekday,17:51:00,17:51:00,70242
6507715-Weekday,17:59:00,17:59:00,70262
6507716-Weekday,18:27:00,18:27:00,70012
6507716-Weekday,18:32:00,18:32:00,70022
6507716-Weekday,18:40:00,18:40:00,70032
6507716-Weekday,18:48:00,18:48:00,70042
6507716-Weekday,18:52:00,18:52:00,70052
6507716-Weekday,18:56:00,18:56:00,70062
6507716-Weekday,19:00:00,19:00:00,70082
6507716-Weekday,19:06:00,19:06:00,70092
6507716-Weekday,19:09:00,19:09:00,70102
6507716-Weekday,19:13:00,19:13:00,70112
6507716-Weekday,19:16:00,19:16:00,70122
6507716-Weekday,19:20:00,19:20:00,70132
6507716-Weekday,19:24:00,19:24:00,70142
6507716-Weekday,19:30:00,19:30:00,70162
6507716-Weekday,19:38:00,19:38:00,70212
6507716-Weekday,19:43:00,19:43:00,70222
6507716-Weekday,19:51:00,19:51:00,70242
6507716-Weekday,19:59:00,19:59:00,70262
6507717-Weekday,06:20:00,06:20:00,70261
6507717-Weekday,06:25:00,06:25:00,70241
6507717-Weekday,06:32:00,06:32:00,70221
6507717-Weekday,06:37:00,06:37:00,70211
6507717-Weekday,06:45:00,06:45:00,70161
6507717-Weekday,06:51:00,06:51:00,70141
6507717-Weekday,06:55:00,06:55:00,70131
6507717-Weekday,06:58:00,06:58:00,70121
6507717-Weekday,07:02:00,07:02:00,70111
6507717-Weekday,07:05:00,07:05:00,70101
6507717-Weekday,07:08:00,07:08:00,70091
6507717-Weekday,07:13:00,07:13:00,70081
6507717-Weekday,07:19:00,07:19:00,70061
6507717-Weekday,07:23:00,07:23:00,70051
6507717-Weekday,07:27:00,07:27:00,70041
6507717-Weekday,07:35:00,07:35:00,70031
6507717-Weekday,07:42:00,07:42:00,70021
6507717-Weekday,07:50:00,07:50:00,70011
6507718-Weekday,08:20:00,08:20:00,70261
6507718-Weekday,08:25:00,08:25:00,70241
6507718-Weekday,08:32:00,08:32:00,70221
6507718-Weekday,08:37:00,08:37:00,70211
6507718-Weekday,08:45:00,08:45:00,70161
6507718-Weekday,08:51:00,08:51:00,70141
6507718-Weekday,08:55:00,08:55:00,70131
6507718-Weekday,08:58:00,08:58:00,70121
6507718-Weekday,09:02:00,09:02:00,70111
6507718-Weekday,09:05:00,09:05:00,70101
6507718-Weekday,09:08:00,09:08:00,70091
6507718-Weekday,09:13:00,09:13:00,70081
6507718-Weekday,09:19:00,09:19:00,70061
6507718-Weekday,09:23:00,09:23:00,70051
6507718-Weekday,09:27:00,09:27:00,70041
6507718-Weekday,09:33:00,09:33:00,70031
6507718-Weekday,09:39:00,09:39:00,70021
6507718-Weekday,09:47:00,09:47:00,70011
6507719-Weekday,06:50:00,06:50:00,70261
6507719-Weekday,07:00:00,07:00:00,70221
6507719-Weekday,07:05:00,07:05:00,70211
6507719-Weekday,07:11:00,07:11:00,70191
6507719-Weekday,07:16:00,07:16:00,70171
6507719-Weekday,07:24:00,07:24:00,70131
6507719-Weekday,07:28:00,07:28:00,70111
6507719-Weekday,07:32:00,07:32:00,70091
6507719-Weekday,07:37:00,07:37:00,70081
6507719-Weekday,07:44:00,07:44:00,70051
6507719-Weekday,07:59:00,07:59:00,70011
6507720-Weekday,07:50:00,07:50:00,70261
6507720-Weekday,08:00:00,08:00:00,70221
6507720-Weekday,08:05:00,08:05:00,70211
6507720-Weekday,08:11:00,08:11:00,70191
6507720-Weekday,08:16:00,08:16:00,70171
6507720-Weekday,08:24:00,08:24:00,70131
6507720-Weekday,08:28:00,08:28:00,70111
6507720-Weekday,08:32:00,08:32:00,70091
6507720-Weekday,08:37:00,08:37:00,70081
6507720-Weekday,08:44:00,08:44:00,70051
6507720-Weekday,08:59:00,08:59:00,70011
6507721-Weekday,08:33:00,08:33:00,70271
6507721-Weekday,08:40:00,08:40:00,70261
6507721-Weekday,08:45:00,08:45:00,70241
6507721-Weekday,08:50:00,08:50:00,70231
6507721-Weekday,08:54:00,08:54:00,70221
6507721-Weekday,09:00:00,09:00:00,70211
6507721-Weekday,09:04:00,09:04:00,70201
6507721-Weekday,09:08:00,09:08:00,70191
6507721-Weekday,09:14:00,09:14:00,70171
6507721-Weekday,09:17:00,09:17:00,70161
6507721-Weekday,09:23:00,09:23:00,70141
6507721-Weekday,09:27:00,09:27:00,70131
6507721-Weekday,09:30:00,09:30:00,70121
6507721-Weekday,09:33:00,09:33:00,70111
6507721-Weekday,09:37:00,09:37:00,70091
6507721-Weekday,09:42:00,09:42:00,70081
6507721-Weekday,09:47:00,09:47:00,70061
6507721-Weekday,09:51:00,09:51:00,70051
6507721-Weekday,10:08:00,10:08:00,70011
6507722-Weekday,09:43:00,09:43:00,70271
6507722-Weekday,09:50:00,09:50:00,70261
6507722-Weekday,09:55:00,09:55:00,70241
6507722-Weekday,10:00:00,10:00:00,70231
6507722-Weekday,10:04:00,10:04:00,70221
6507722-Weekday,10:09:00,10:09:00,70211
6507722-Weekday,10:13:00,10:13:00,70201
6507722-Weekday,10:17:00,10:17:00,70191
6507722-Weekday,10:21:00,10:21:00,70171
6507722-Weekday,10:24:00,10:24:00,70161
6507722-Weekday,10:29:00,10:29:00,70141
6507722-Weekday,10:33:00,10:33:00,70131
6507722-Weekday,10:36:00,10:36:00,70121
6507722-Weekday,10:39:00,10:39:00,70111
6507722-Weekday,10:43:00,10:43:00,70091
6507722-Weekday,10:48:00,10:48:00,70081
6507722-Weekday,10:53:00,10:53:00,70061
6507722-Weekday,10:57:00,10:57:00,70051
6507722-Weekday,11:14:00,11:14:00,70011
6507723-Weekday,14:33:00,14:33:00,70271
6507723-Weekday,14:40:00,14:40:00,70261
6507723-Weekday,14:45:00,14:45:00,70241
6507723-Weekday,14:50:00,14:50:00,70231
6507723-Weekday,14:54:00,14:54:00,70221
6507723-Weekday,14:59:00,14:59:00,70211
6507723-Weekday,15:03:00,15:03:00,70201
6507723-Weekday,15:07:00,15:07:00,70191
6507723-Weekday,15:11:00,15:11:00,70171
6507723-Weekday,15:14:00,15:14:00,70161
6507723-Weekday,15:19:00,15:19:00,70141
6507723-Weekday,15:23:00,15:23:00,70131
6507723-Weekday,15:26:00,15:26:00,70121
6507723-Weekday,15:29:00,15:29:00,70111
6507723-Weekday,15:33:00,15:33:00,70091
6507723-Weekday,15:38:00,15:38:00,70081
6507723-Weekday,15:43:00,15:43:00,70061
6507723-Weekday,15:47:00,15:47:00,70051
6507723-Weekday,16:04:00,16:04:00,70011
6507724-Weekday,15:37:00,15:37:00,70271
6507724-Weekday,15:44:00,15:44:00,70261
6507724-Weekday,15:49:00,15:49:00,70241
6507724-Weekday,15:54:00,15:54:00,70231
6507724-Weekday,15:58:00,15:58:00,70221
6507724-Weekday,16:03:00,16:03:00,70211
6507724-Weekday,16:07:00,16:07:00,70201
6507724-Weekday,16:11:00,16:11:00,70191
6507724-Weekday,16:16:00,16:16:00,70171
6507724-Weekday,16:19:00,16:19:00,70161
6507724-Weekday,16:25:00,16:25:00,70141
6507724-Weekday,16:29:00,16:29:00,70131
6507724-Weekday,16:36:00,16:36:00,70091
6507724-Weekday,16:45:00,16:45:00,70061
6507724-Weekday,16:57:00,16:57:00,70021
6507724-Weekday,17:05:00,17:05:00,70011
6507725-Weekday,16:32:00,16:32:00,70271
6507725-Weekday,16:39:00,16:39:00,70261
6507725-Weekday,16:44:00,16:44:00,70241
6507725-Weekday,16:52:00,16:52:00,70231
6507725-Weekday,16:58:00,16:58:00,70221
6507725-Weekday,17:03:00,17:03:00,70211
6507725-Weekday,17:07:00,17:07:00,70201
6507725-Weekday,17:11:00,17:11:00,70191
6507725-Weekday,17:16:00,17:16:00,70171
6507725-Weekday,17:19:00,17:19:00,70161
6507725-Weekday,17:25:00,17:25:00,70141
6507725-Weekday,17:29:00,17:29:00,70131
6507725-Weekday,17:36:00,17:36:00,70091
6507725-Weekday,17:45:00,17:45:00,70061
6507725-Weekday,17:57:00,17:57:00,70021
6507725-Weekday,18:04:00,18:04:00,70011
6507726-Weekday,17:32:00,17:32:00,70271
6507726-Weekday,17:39:00,17:39:00,70261
6507726-Weekday,17:44:00,17:44:00,70241
6507726-Weekday,17:52:00,17:52:00,70231
6507726-Weekday,17:58:00,17:58:00,70221
6507726-Weekday,18:03:00,18:03:00,70211
6507726-Weekday,18:07:00,18:07:00,70201
6507726-Weekday,18:11:00,18:11:00,70191
6507726-Weekday,18:16:00,18:16:00,70171
6507726-Weekday,18:19:00,18:19:00,70161
6507726-Weekday,18:25:00,18:25:00,70141
6507726-Weekday,18:29:00,18:29:00,70131
6507726-Weekday,18:36:00,18:36:00,70091
6507726-Weekday,18:45:00,18:45:00,70061
6507726-Weekday,18:57:00,18:57:00,70021
6507726-Weekday,19:04:00,19:04:00,70011
6507727-Weekday,15:58:00,15:58:00,70271
6507727-Weekday,16:05:00,16:05:00,70261
6507727-Weekday,16:10:00,16:10:00,70241
6507727-Weekday,16:24:00,16:24:00,70171
6507727-Weekday,16:31:00,16:31:00,70141
6507727-Weekday,16:35:00,16:35:00,70131
6507727-Weekday,16:38:00,16:38:00,70121
6507727-Weekday,16:42:00,16:42:00,70111
6507727-Weekday,16:45:00,16:45:00,70101
6507727-Weekday,16:48:00,16:48:00,70091
6507727-Weekday,16:53:00,16:53:00,70081
6507727-Weekday,16:59:00,16:59:00,70061
6507727-Weekday,17:03:00,17:03:00,70051
6507727-Weekday,17:07:00,17:07:00,70041
6507727-Weekday,17:15:00,17:15:00,70031
6507727-Weekday,17:23:00,17:23:00,70021
6507727-Weekday,17:31:00,17:31:00,70011
6507728-Weekday,16:59:00,16:59:00,70271
6507728-Weekday,17:06:00,17:06:00,70261
6507728-Weekday,17:11:00,17:11:00,70241
6507728-Weekday,17:26:00,17:26:00,70171
6507728-Weekday,17:33:00,17:33:00,70141
6507728-Weekday,17:37:00,17:37:00,70131
6507728-Weekday,17:40:00,17:40:00,70121
6507728-Weekday,17:44:00,17:44:00,70111
6507728-Weekday,17:47:00,17:47:00,70101
6507728-Weekday,17:50:00,17:50:00,70091
6507728-Weekday,17:55:00,17:55:00,70081
6507728-Weekday,18:01:00,18:01:00,70061
6507728-Weekday,18:05:00,18:05:00,70051
6507728-Weekday,18:09:00,18:09:00,70041
6507728-Weekday,18:17:00,18:17:00,70031
6507728-Weekday,18:25:00,18:25:00,70021
6507728-Weekday,18:33:00,18:33:00,70011
6507729-Weekday,17:58:00,17:58:00,70271
6507729-Weekday,18:05:00,18:05:00,70261
6507729-Weekday,18:10:00,18:10:00,70241
6507729-Weekday,18:24:00,18:24:00,70171
6507729-Weekday,18:31:00,18:31:00,70141
6507729-Weekday,18:35:00,18:35:00,70131
6507729-Weekday,18:38:00,18:38:00,70121
6507729-Weekday,18:42:00,18:42:00,70111
6507729-Weekday,18:45:00,18:45:00,70101
6507729-Weekday,18:48:00,18:48:00,70091
6507729-Weekday,18:53:00,18:53:00,70081
6507729-Weekday,18:59:00,18:59:00,70061
6507729-Weekday,19:03:00,19:03:00,70051
6507729-Weekday,19:07:00,19:07:00,70041
6507729-Weekday,19:15:00,19:15:00,70031
6507729-Weekday,19:23:00,19:23:00,70021
6507729-Weekday,19:31:00,19:31:00,70011
6507733-Weekday,18:45:00,18:45:00,70261
6507733-Weekday,18:53:00,18:53:00,70231
6507733-Weekday,19:00:00,19:00:00,70211
6507733-Weekday,19:06:00,19:06:00,70191
6507733-Weekday,19:10:00,19:10:00,70171
6507733-Weekday,19:13:00,19:13:00,70161
6507733-Weekday,19:19:00,19:19:00,70141
6507733-Weekday,19:23:00,19:23:00,70131
6507733-Weekday,19:28:00,19:28:00,70111
6507733-Weekday,19:32:00,19:32:00,70091
6507733-Weekday,19:37:00,19:37:00,70081
6507733-Weekday,19:43:00,19:43:00,70061
6507733-Weekday,19:55:00,19:55:00,70021
6507733-Weekday,20:02:00,20:02:00,70011
6507734-Weekday,05:50:00,05:50:00,70271
6507734-Weekday,05:57:00,05:57:00,70261
6507734-Weekday,06:02:00,06:02:00,70241
6507734-Weekday,06:12:00,06:12:00,70231
6507734-Weekday,06:18:00,06:18:00,70221
6507734-Weekday,06:23:00,06:23:00,70211
6507734-Weekday,06:27:00,06:27:00,70201
6507734-Weekday,06:31:00,06:31:00,70191
6507734-Weekday,06:36:00,06:36:00,70171
6507734-Weekday,06:39:00,06:39:00,70161
6507734-Weekday,06:45:00,06:45:00,70141
6507734-Weekday,06:51:00,06:51:00,70111
6507734-Weekday,07:01:00,07:01:00,70061
6507734-Weekday,07:07:00,07:07:00,70041
6507734-Weekday,07:21:00,07:21:00,70011
6507735-Weekday,17:56:00,17:56:00,70012
6507735-Weekday,18:08:00,18:08:00,70042
6507735-Weekday,18:14:00,18:14:00,70062
6507735-Weekday,18:24:00,18:24:00,70112
6507735-Weekday,18:30:00,18:30:00,70142
6507735-Weekday,18:36:00,18:36:00,70162
6507735-Weekday,18:40:00,18:40:00,70172
6507735-Weekday,18:44:00,18:44:00,70192
6507735-Weekday,18:48:00,18:48:00,70202
6507735-Weekday,18:52:00,18:52:00,70212
6507735-Weekday,18:57:00,18:57:00,70222
6507735-Weekday,19:03:00,19:03:00,70232
6507735-Weekday,19:10:00,19:10:00,70242
6507735-Weekday,19:18:00,19:18:00,70262
6507735-Weekday,19:25:00,19:25:00,70272
6507736-Weekday,18:56:00,18:56:00,70012
6507736-Weekday,19:08:00,19:08:00,70042
6507736-Weekday,19:14:00,19:14:00,70062
6507736-Weekday,19:24:00,19:24:00,70112
6507736-Weekday,19:30:00,19:30:00,70142
6507736-Weekday,19:36:00,19:36:00,70162
6507736-Weekday,19:40:00,19:40:00,70172
6507736-Weekday,19:44:00,19:44:00,70192
6507736-Weekday,19:48:00,19:48:00,70202
6507736-Weekday,19:52:00,19:52:00,70212
6507736-Weekday,19:57:00,19:57:00,70222
6507736-Weekday,20:01:00,20:01:00,70232
6507736-Weekday,20:06:00,20:06:00,70242
6507736-Weekday,20:14:00,20:14:00,70262
6507736-Weekday,20:21:00,20:21:00,70272
6507737-Weekday,06:28:00,06:28:00,70321
6507737-Weekday,06:37:00,06:37:00,70311
6507737-Weekday,06:43:00,06:43:00,70301
6507737-Weekday,06:56:00,06:56:00,70291
6507737-Weekday,07:02:00,07:02:00,70281
6507737-Weekday,07:10:00,07:10:00,70271
6507737-Weekday,07:18:00,07:18:00,70261
6507737-Weekday,07:23:00,07:23:00,70241
6507737-Weekday,07:28:00,07:28:00,70231
6507737-Weekday,07:32:00,07:32:00,70221
6507737-Weekday,07:37:00,07:37:00,70211
6507737-Weekday,07:45:00,07:45:00,70161
6507737-Weekday,07:51:00,07:51:00,70141
6507737-Weekday,07:55:00,07:55:00,70131
6507737-Weekday,07:58:00,07:58:00,70121
6507737-Weekday,08:02:00,08:02:00,70111
6507737-Weekday,08:05:00,08:05:00,70101
6507737-Weekday,08:08:00,08:08:00,70091
6507737-Weekday,08:13:00,08:13:00,70081
6507737-Weekday,08:19:00,08:19:00,70061
6507737-Weekday,08:23:00,08:23:00,70051
6507737-Weekday,08:27:00,08:27:00,70041
6507737-Weekday,08:35:00,08:35:00,70031
6507737-Weekday,08:42:00,08:42:00,70021
6507737-Weekday,08:50:00,08:50:00,70011
6507739-Weekday,07:05:00,07:05:00,70321
6507739-Weekday,07:14:00,07:14:00,70311
6507739-Weekday,07:20:00,07:20:00,70301
6507739-Weekday,07:33:00,07:33:00,70291
6507739-Weekday,07:39:00,07:39:00,70281
6507739-Weekday,07:47:00,07:47:00,70271
6507739-Weekday,07:55:00,07:55:00,70261
6507739-Weekday,07:58:00,07:58:00,70251
6507739-Weekday,08:02:00,08:02:00,70241
6507739-Weekday,08:12:00,08:12:00,70231
6507739-Weekday,08:18:00,08:18:00,70221
6507739-Weekday,08:23:00,08:23:00,70211
6507739-Weekday,08:27:00,08:27:00,70201
6507739-Weekday,08:31:00,08:31:00,70191
6507739-Weekday,08:36:00,08:36:00,70171
6507739-Weekday,08:39:00,08:39:00,70161
6507739-Weekday,08:45:00,08:45:00,70141
6507739-Weekday,08:51:00,08:51:00,70111
6507739-Weekday,09:01:00,09:01:00,70061
6507739-Weekday,09:07:00,09:07:00,70041
6507739-Weekday,09:21:00,09:21:00,70011
6507741-Weekday,06:07:00,06:07:00,70321
6507741-Weekday,06:16:00,06:16:00,70311
6507741-Weekday,06:22:00,06:22:00,70301
6507741-Weekday,06:35:00,06:35:00,70291
6507741-Weekday,06:41:00,06:41:00,70281
6507741-Weekday,06:49:00,06:49:00,70271
6507741-Weekday,06:57:00,06:57:00,70261
6507741-Weekday,07:02:00,07:02:00,70241
6507741-Weekday,07:12:00,07:12:00,70231
6507741-Weekday,07:18:00,07:18:00,70221
6507741-Weekday,07:23:00,07:23:00,70211
6507741-Weekday,07:27:00,07:27:00,70201
6507741-Weekday,07:31:00,07:31:00,70191
6507741-Weekday,07:36:00,07:36:00,70171
6507741-Weekday,07:39:00,07:39:00,70161
6507741-Weekday,07:45:00,07:45:00,70141
6507741-Weekday,07:51:00,07:51:00,70111
6507741-Weekday,08:01:00,08:01:00,70061
6507741-Weekday,08:07:00,08:07:00,70041
6507741-Weekday,08:21:00,08:21:00,70011
6507742-Weekday,11:10:00,11:10:00,70261
6507742-Weekday,11:15:00,11:15:00,70241
6507742-Weekday,11:20:00,11:20:00,70231
6507742-Weekday,11:24:00,11:24:00,70221
6507742-Weekday,11:29:00,11:29:00,70211
6507742-Weekday,11:33:00,11:33:00,70201
6507742-Weekday,11:37:00,11:37:00,70191
6507742-Weekday,11:41:00,11:41:00,70171
6507742-Weekday,11:44:00,11:44:00,70161
6507742-Weekday,11:49:00,11:49:00,70141
6507742-Weekday,11:53:00,11:53:00,70131
6507742-Weekday,11:56:00,11:56:00,70121
6507742-Weekday,11:59:00,11:59:00,70111
6507742-Weekday,12:02:00,12:02:00,70101
6507742-Weekday,12:05:00,12:05:00,70091
6507742-Weekday,12:10:00,12:10:00,70081
6507742-Weekday,12:15:00,12:15:00,70061
6507742-Weekday,12:19:00,12:19:00,70051
6507742-Weekday,12:23:00,12:23:00,70041
6507742-Weekday,12:29:00,12:29:00,70031
6507742-Weekday,12:34:00,12:34:00,70021
6507742-Weekday,12:43:00,12:43:00,70011
6507743-Weekday,22:40:00,22:40:00,70012
6507743-Weekday,22:45:00,22:45:00,70022
6507743-Weekday,22:50:00,22:50:00,70032
6507743-Weekday,22:56:00,22:56:00,70042
6507743-Weekday,23:00:00,23:00:00,70052
6507743-Weekday,23:04:00,23:04:00,70062
6507743-Weekday,23:08:00,23:08:00,70082
6507743-Weekday,23:13:00,23:13:00,70092
6507743-Weekday,23:16:00,23:16:00,70102
6507743-Weekday,23:19:00,23:19:00,70112
6507743-Weekday,23:22:00,23:22:00,70122
6507743-Weekday,23:25:00,23:25:00,70132
6507743-Weekday,23:30:00,23:30:00,70142
6507743-Weekday,23:35:00,23:35:00,70162
6507743-Weekday,23:38:00,23:38:00,70172
6507743-Weekday,23:42:00,23:42:00,70192
6507743-Weekday,23:46:00,23:46:00,70202
6507743-Weekday,23:50:00,23:50:00,70212
6507743-Weekday,23:55:00,23:55:00,70222
6507743-Weekday,23:59:00,23:59:00,70232
6507743-Weekday,24:04:00,24:04:00,70242
6507743-Weekday,24:13:00,24:13:00,70262
6507744-Weekday,24:01:00,24:01:00,70012
6507744-Weekday,24:06:00,24:06:00,70022
6507744-Weekday,24:11:00,24:11:00,70032
6507744-Weekday,24:17:00,24:17:00,70042
6507744-Weekday,24:21:00,24:21:00,70052
6507744-Weekday,24:25:00,24:25:00,70062
6507744-Weekday,24:29:00,24:29:00,70082
6507744-Weekday,24:34:00,24:34:00,70092
6507744-Weekday,24:37:00,24:37:00,70102
6507744-Weekday,24:40:00,24:40:00,70112
6507744-Weekday,24:43:00,24:43:00,70122
6507744-Weekday,24:46:00,24:46:00,70132
6507744-Weekday,24:51:00,24:51:00,70142
6507744-Weekday,24:56:00,24:56:00,70162
6507744-Weekday,24:59:00,24:59:00,70172
6507744-Weekday,25:03:00,25:03:00,70192
6507744-Weekday,25:07:00,25:07:00,70202
6507744-Weekday,25:11:00,25:11:00,70212
6507744-Weekday,25:16:00,25:16:00,70222
6507744-Weekday,25:20:00,25:20:00,70232
6507744-Weekday,25:25:00,25:25:00,70242
6507744-Weekday,25:34:00,25:34:00,70262
6507745-Weekday,04:30:00,04:30:00,70261
6507745-Weekday,04:35:00,04:35:00,70241
6507745-Weekday,04:40:00,04:40:00,70231
6507745-Weekday,04:44:00,04:44:00,70221
6507745-Weekday,04:49:00,04:49:00,70211
6507745-Weekday,04:53:00,04:53:00,70201
6507745-Weekday,04:57:00,04:57:00,70191
6507745-Weekday,05:01:00,05:01:00,70171
6507745-Weekday,05:04:00,05:04:00,70161
6507745-Weekday,05:09:00,05:09:00,70141
6507745-Weekday,05:13:00,05:13:00,70131
6507745-Weekday,05:16:00,05:16:00,70121
6507745-Weekday,05:19:00,05:19:00,70111
6507745-Weekday,05:22:00,05:22:00,70101
6507745-Weekday,05:25:00,05:25:00,70091
6507745-Weekday,05:30:00,05:30:00,70081
6507745-Weekday,05:35:00,05:35:00,70061
6507745-Weekday,05:39:00,05:39:00,70051
6507745-Weekday,05:43:00,05:43:00,70041
6507745-Weekday,05:49:00,05:49:00,70031
6507745-Weekday,05:54:00,05:54:00,70021
6507745-Weekday,06:03:00,06:03:00,70011
6507746-Weekday,09:15:00,09:15:00,70261
6507746-Weekday,09:20:00,09:20:00,70241
6507746-Weekday,09:25:00,09:25:00,70231
6507746-Weekday,09:29:00,09:29:00,70221
6507746-Weekday,09:34:00,09:34:00,70211
6507746-Weekday,09:38:00,09:38:00,70201
6507746-Weekday,09:42:00,09:42:00,70191
6507746-Weekday,09:46:00,09:46:00,70171
6507746-Weekday,09:49:00,09:49:00,70161
6507746-Weekday,09:54:00,09:54:00,70141
6507746-Weekday,09:58:00,09:58:00,70131
6507746-Weekday,10:01:00,10:01:00,70121
6507746-Weekday,10:04:00,10:04:00,70111
6507746-Weekday,10:07:00,10:07:00,70101
6507746-Weekday,10:10:00,10:10:00,70091
6507746-Weekday,10:15:00,10:15:00,70081
6507746-Weekday,10:20:00,10:20:00,70061
6507746-Weekday,10:24:00,10:24:00,70051
6507746-Weekday,10:28:00,10:28:00,70041
6507746-Weekday,10:34:00,10:34:00,70031
6507746-Weekday,10:39:00,10:39:00,70021
6507746-Weekday,10:48:00,10:48:00,70011
6507747-Weekday,10:15:00,10:15:00,70261
6507747-Weekday,10:20:00,10:20:00,70241
6507747-Weekday,10:25:00,10:25:00,70231
6507747-Weekday,10:29:00,10:29:00,70221
6507747-Weekday,10:34:00,10:34:00,70211
6507747-Weekday,10:38:00,10:38:00,70201
6507747-Weekday,10:42:00,10:42:00,70191
6507747-Weekday,10:46:00,10:46:00,70171
6507747-Weekday,10:49:00,10:49:00,70161
6507747-Weekday,10:54:00,10:54:00,70141
6507747-Weekday,10:58:00,10:58:00,70131
6507747-Weekday,11:01:00,11:01:00,70121
6507747-Weekday,11:04:00,11:04:00,70111
6507747-Weekday,11:07:00,11:07:00,70101
6507747-Weekday,11:10:00,11:10:00,70091
6507747-Weekday,11:15:00,11:15:00,70081
6507747-Weekday,11:20:00,11:20:00,70061
6507747-Weekday,11:24:00,11:24:00,70051
6507747-Weekday,11:28:00,11:28:00,70041
6507747-Weekday,11:34:00,11:34:00,70031
6507747-Weekday,11:39:00,11:39:00,70021
6507747-Weekday,11:48:00,11:48:00,70011
6507748-Weekday,12:10:00,12:10:00,70261
6507748-Weekday,12:15:00,12:15:00,70241
6507748-Weekday,12:20:00,12:20:00,70231
6507748-Weekday,12:24:00,12:24:00,70221
6507748-Weekday,12:29:00,12:29:00,70211
6507748-Weekday,12:33:00,12:33:00,70201
6507748-Weekday,12:37:00,12:37:00,70191
6507748-Weekday,12:41:00,12:41:00,70171
6507748-Weekday,12:44:00,12:44:00,70161
6507748-Weekday,12:49:00,12:49:00,70141
6507748-Weekday,12:53:00,12:53:00,70131
6507748-Weekday,12:56:00,12:56:00,70121
6507748-Weekday,12:59:00,12:59:00,70111
6507748-Weekday,13:02:00,13:02:00,70101
6507748-Weekday,13:05:00,13:05:00,70091
6507748-Weekday,13:10:00,13:10:00,70081
6507748-Weekday,13:15:00,13:15:00,70061
6507748-Weekday,13:19:00,13:19:00,70051
6507748-Weekday,13:23:00,13:23:00,70041
6507748-Weekday,13:29:00,13:29:00,70031
6507748-Weekday,13:34:00,13:34:00,70021
