trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_booking_rule_id,drop_off_booking_rule_id,start_pickup_drop_off_window,end_pickup_drop_off_window,mean_duration_factor,mean_duration_offset,safe_duration_factor,safe_duration_offset,tts_stop_headsign,min_arrival_time,max_departure_time
277,23:47:00,23:47:00,70031,21,,0,0,67484.8956960631,1,,,,,1,1,,,,,,,,,,,
277,23:53:00,23:53:00,70021,22,,0,0,72903.3593721718,1,,,,,1,1,,,,,,,,,,,
277,23:59:00,23:59:00,70011,23,,0,0,75426.50517224,1,,,,,1,1,,,,,,,,,,,
228,09:58:00,09:58:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
228,10:03:00,10:03:00,70022,2,,0,0,2521.94934933267,1,,,,,1,1,,,,,,,,,,,
228,10:08:00,10:08:00,70032,3,,0,0,7940.93034484254,1,,,,,1,1,,,,,,,,,,,
228,10:15:00,10:15:00,70042,4,,0,0,14613.2736159932,1,,,,,1,1,,,,,,,,,,,
228,10:19:00,10:19:00,70052,5,,0,0,17657.0120203198,1,,,,,1,1,,,,,,,,,,,
228,10:24:00,10:24:00,70062,6,,0,0,21733.6945540073,1,,,,,1,1,,,,,,,,,,,
228,10:27:00,10:27:00,70072,7,,0,0,24282.8665262883,1,,,,,1,1,,,,,,,,,,,
228,10:31:00,10:31:00,70082,8,,0,0,26043.3850767338,1,,,,,1,1,,,,,,,,,,,
228,10:34:00,10:34:00,70092,9,,0,0,28350.0608338247,1,,,,,1,1,,,,,,,,,,,
228,10:37:00,10:37:00,70102,10,,0,0,30499.0529588794,1,,,,,1,1,,,,,,,,,,,
228,10:41:00,10:41:00,70112,11,,0,0,31865.9306001935,1,,,,,1,1,,,,,,,,,,,
228,10:44:00,10:44:00,70122,12,,0,0,35199.2507662461,1,,,,,1,1,,,,,,,,,,,
228,10:48:00,10:48:00,70132,13,,0,0,37194.4228362636,1,,,,,1,1,,,,,,,,,,,
228,10:52:00,10:52:00,70142,14,,0,0,40687.0409579389,1,,,,,1,1,,,,,,,,,,,
228,10:58:00,10:58:00,70162,15,,0,0,46287.6076701219,1,,,,,1,1,,,,,,,,,,,
228,11:02:00,11:02:00,70172,16,,0,0,48298.9899848106,1,,,,,1,1,,,,,,,,,,,
228,11:06:00,11:06:00,70192,17,,0,0,50847.2598895863,1,,,,,1,1,,,,,,,,,,,
228,11:11:00,11:11:00,70202,18,,0,0,54786.9450005421,1,,,,,1,1,,,,,,,,,,,
228,11:16:00,11:16:00,70212,19,,0,0,57895.3592759056,1,,,,,1,1,,,,,,,,,,,
228,11:21:00,11:21:00,70222,20,,0,0,62207.8766960527,1,,,,,1,1,,,,,,,,,,,
228,11:26:00,11:26:00,70232,21,,0,0,65397.8204694991,1,,,,,1,1,,,,,,,,,,,
228,11:32:00,11:32:00,70242,22,,0,0,71287.5006009844,1,,,,,1,1,,,,,,,,,,,
228,11:40:00,11:40:00,70262,23,,0,0,75448.7262221075,1,,,,,1,1,,,,,,,,,,,
228,11:45:00,11:45:00,70272,24,,0,0,78339.3416574999,1,,,,,1,1,,,,,,,,,,,
248,14:58:00,14:58:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
248,15:03:00,15:03:00,70022,2,,0,0,2521.94934933267,1,,,,,1,1,,,,,,,,,,,
248,15:08:00,15:08:00,70032,3,,0,0,7940.93034484254,1,,,,,1,1,,,,,,,,,,,
248,15:15:00,15:15:00,70042,4,,0,0,14613.2736159932,1,,,,,1,1,,,,,,,,,,,
248,15:19:00,15:19:00,70052,5,,0,0,17657.0120203198,1,,,,,1,1,,,,,,,,,,,
248,15:24:00,15:24:00,70062,6,,0,0,21733.6945540073,1,,,,,1,1,,,,,,,,,,,
248,15:27:00,15:27:00,70072,7,,0,0,24282.8665262883,1,,,,,1,1,,,,,,,,,,,
248,15:31:00,15:31:00,70082,8,,0,0,26043.3850767338,1,,,,,1,1,,,,,,,,,,,
248,15:34:00,15:34:00,70092,9,,0,0,28350.0608338247,1,,,,,1,1,,,,,,,,,,,
248,15:37:00,15:37:00,70102,10,,0,0,30499.0529588794,1,,,,,1,1,,,,,,,,,,,
248,15:41:00,15:41:00,70112,11,,0,0,31865.9306001935,1,,,,,1,1,,,,,,,,,,,
248,15:44:00,15:44:00,70122,12,,0,0,35199.2507662461,1,,,,,1,1,,,,,,,,,,,
248,15:48:00,15:48:00,70132,13,,0,0,37194.4228362636,1,,,,,1,1,,,,,,,,,,,
248,15:52:00,15:52:00,70142,14,,0,0,40687.0409579389,1,,,,,1,1,,,,,,,,,,,
248,15:58:00,15:58:00,70162,15,,0,0,46287.6076701219,1,,,,,1,1,,,,,,,,,,,
248,16:02:00,16:02:00,70172,16,,0,0,48298.9899848106,1,,,,,1,1,,,,,,,,,,,
248,16:06:00,16:06:00,70192,17,,0,0,50847.2598895863,1,,,,,1,1,,,,,,,,,,,
248,16:11:00,16:11:00,70202,18,,0,0,54786.9450005421,1,,,,,1,1,,,,,,,,,,,
248,16:16:00,16:16:00,70212,19,,0,0,57895.3592759056,1,,,,,1,1,,,,,,,,,,,
248,16:21:00,16:21:00,70222,20,,0,0,62207.8766960527,1,,,,,1,1,,,,,,,,,,,
248,16:26:00,16:26:00,70232,21,,0,0,65397.8204694991,1,,,,,1,1,,,,,,,,,,,
248,16:32:00,16:32:00,70242,22,,0,0,71287.5006009844,1,,,,,1,1,,,,,,,,,,,
248,16:40:00,16:40:00,70262,23,,0,0,75448.7262221075,1,,,,,1,1,,,,,,,,,,,
248,16:45:00,16:45:00,70272,24,,0,0,78339.3416574999,1,,,,,1,1,,,,,,,,,,,
260,17:58:00,17:58:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
260,18:03:00,18:03:00,70022,2,,0,0,2521.94934933267,1,,,,,1,1,,,,,,,,,,,
260,18:08:00,18:08:00,70032,3,,0,0,7940.93034484254,1,,,,,1,1,,,,,,,,,,,
260,18:15:00,18:15:00,70042,4,,0,0,14613.2736159932,1,,,,,1,1,,,,,,,,,,,
260,18:19:00,18:19:00,70052,5,,0,0,17657.0120203198,1,,,,,1,1,,,,,,,,,,,
260,18:24:00,18:24:00,70062,6,,0,0,21733.6945540073,1,,,,,1,1,,,,,,,,,,,
260,18:27:00,18:27:00,70072,7,,0,0,24282.8665262883,1,,,,,1,1,,,,,,,,,,,
260,18:31:00,18:31:00,70082,8,,0,0,26043.3850767338,1,,,,,1,1,,,,,,,,,,,
260,18:34:00,18:34:00,70092,9,,0,0,28350.0608338247,1,,,,,1,1,,,,,,,,,,,
260,18:37:00,18:37:00,70102,10,,0,0,30499.0529588794,1,,,,,1,1,,,,,,,,,,,
260,18:41:00,18:41:00,70112,11,,0,0,31865.9306001935,1,,,,,1,1,,,,,,,,,,,
260,18:44:00,18:44:00,70122,12,,0,0,35199.2507662461,1,,,,,1,1,,,,,,,,,,,
260,18:48:00,18:48:00,70132,13,,0,0,37194.4228362636,1,,,,,1,1,,,,,,,,,,,
260,18:52:00,18:52:00,70142,14,,0,0,40687.0409579389,1,,,,,1,1,,,,,,,,,,,
260,18:58:00,18:58:00,70162,15,,0,0,46287.6076701219,1,,,,,1,1,,,,,,,,,,,
260,19:02:00,19:02:00,70172,16,,0,0,48298.9899848106,1,,,,,1,1,,,,,,,,,,,
260,19:06:00,19:06:00,70192,17,,0,0,50847.2598895863,1,,,,,1,1,,,,,,,,,,,
260,19:11:00,19:11:00,70202,18,,0,0,54786.9450005421,1,,,,,1,1,,,,,,,,,,,
260,19:16:00,19:16:00,70212,19,,0,0,57895.3592759056,1,,,,,1,1,,,,,,,,,,,
260,19:21:00,19:21:00,70222,20,,0,0,62207.8766960527,1,,,,,1,1,,,,,,,,,,,
260,19:26:00,19:26:00,70232,21,,0,0,65397.8204694991,1,,,,,1,1,,,,,,,,,,,
260,19:32:00,19:32:00,70242,22,,0,0,71287.5006009844,1,,,,,1,1,,,,,,,,,,,
260,19:38:00,19:38:00,70262,23,,0,0,75448.7262221499,1,,,,,1,1,,,,,,,,,,,
264,18:58:00,18:58:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
264,19:03:00,19:03:00,70022,2,,0,0,2521.94934933267,1,,,,,1,1,,,,,,,,,,,
264,19:08:00,19:08:00,70032,3,,0,0,7940.93034484254,1,,,,,1,1,,,,,,,,,,,
264,19:15:00,19:15:00,70042,4,,0,0,14613.2736159932,1,,,,,1,1,,,,,,,,,,,
264,19:19:00,19:19:00,70052,5,,0,0,17657.0120203198,1,,,,,1,1,,,,,,,,,,,
264,19:24:00,19:24:00,70062,6,,0,0,21733.6945540073,1,,,,,1,1,,,,,,,,,,,
264,19:27:00,19:27:00,70072,7,,0,0,24282.8665262883,1,,,,,1,1,,,,,,,,,,,
264,19:31:00,19:31:00,70082,8,,0,0,26043.3850767338,1,,,,,1,1,,,,,,,,,,,
264,19:34:00,19:34:00,70092,9,,0,0,28350.0608338247,1,,,,,1,1,,,,,,,,,,,
264,19:37:00,19:37:00,70102,10,,0,0,30499.0529588794,1,,,,,1,1,,,,,,,,,,,
264,19:41:00,19:41:00,70112,11,,0,0,31865.9306001935,1,,,,,1,1,,,,,,,,,,,
264,19:44:00,19:44:00,70122,12,,0,0,35199.2507662461,1,,,,,1,1,,,,,,,,,,,
264,19:48:00,19:48:00,70132,13,,0,0,37194.4228362636,1,,,,,1,1,,,,,,,,,,,
264,19:52:00,19:52:00,70142,14,,0,0,40687.0409579389,1,,,,,1,1,,,,,,,,,,,
264,19:58:00,19:58:00,70162,15,,0,0,46287.6076701219,1,,,,,1,1,,,,,,,,,,,
264,20:02:00,20:02:00,70172,16,,0,0,48298.9899848106,1,,,,,1,1,,,,,,,,,,,
264,20:06:00,20:06:00,70192,17,,0,0,50847.2598895863,1,,,,,1,1,,,,,,,,,,,
264,20:11:00,20:11:00,70202,18,,0,0,54786.9450005421,1,,,,,1,1,,,,,,,,,,,
264,20:16:00,20:16:00,70212,19,,0,0,57895.3592759056,1,,,,,1,1,,,,,,,,,,,
264,20:21:00,20:21:00,70222,20,,0,0,62207.8766960527,1,,,,,1,1,,,,,,,,,,,
264,20:26:00,20:26:00,70232,21,,0,0,65397.8204694991,1,,,,,1,1,,,,,,,,,,,
264,20:32:00,20:32:00,70242,22,,0,0,71287.5006009844,1,,,,,1,1,,,,,,,,,,,
264,20:40:00,20:40:00,70262,23,,0,0,75448.7262221075,1,,,,,1,1,,,,,,,,,,,
264,20:45:00,20:45:00,70272,24,,0,0,78339.3416574999,1,,,,,1,1,,,,,,,,,,,
268,19:58:00,19:58:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
268,20:03:00,20:03:00,70022,2,,0,0,2521.94934933267,1,,,,,1,1,,,,,,,,,,,
268,20:08:00,20:08:00,70032,3,,0,0,7940.93034484254,1,,,,,1,1,,,,,,,,,,,
268,20:15:00,20:15:00,70042,4,,0,0,14613.2736159932,1,,,,,1,1,,,,,,,,,,,
268,20:19:00,20:19:00,70052,5,,0,0,17657.0120203198,1,,,,,1,1,,,,,,,,,,,
268,20:24:00,20:24:00,70062,6,,0,0,21733.6945540073,1,,,,,1,1,,,,,,,,,,,
268,20:27:00,20:27:00,70072,7,,0,0,24282.8665262883,1,,,,,1,1,,,,,,,,,,,
268,20:31:00,20:31:00,70082,8,,0,0,26043.3850767338,1,,,,,1,1,,,,,,,,,,,
268,20:34:00,20:34:00,70092,9,,0,0,28350.0608338247,1,,,,,1,1,,,,,,,,,,,
268,20:37:00,20:37:00,70102,10,,0,0,30499.0529588794,1,,,,,1,1,,,,,,,,,,,
268,20:41:00,20:41:00,70112,11,,0,0,31865.9306001935,1,,,,,1,1,,,,,,,,,,,
268,20:44:00,20:44:00,70122,12,,0,0,35199.2507662461,1,,,,,1,1,,,,,,,,,,,
268,20:48:00,20:48:00,70132,13,,0,0,37194.4228362636,1,,,,,1,1,,,,,,,,,,,
268,20:52:00,20:52:00,70142,14,,0,0,40687.0409579389,1,,,,,1,1,,,,,,,,,,,
268,20:58:00,20:58:00,70162,15,,0,0,46287.6076701219,1,,,,,1,1,,,,,,,,,,,
268,21:02:00,21:02:00,70172,16,,0,0,48298.9899848106,1,,,,,1,1,,,,,,,,,,,
268,21:06:00,21:06:00,70192,17,,0,0,50847.2598895863,1,,,,,1,1,,,,,,,,,,,
268,21:11:00,21:11:00,70202,18,,0,0,54786.9450005421,1,,,,,1,1,,,,,,,,,,,
268,21:16:00,21:16:00,70212,19,,0,0,57895.3592759056,1,,,,,1,1,,,,,,,,,,,
268,21:21:00,21:21:00,70222,20,,0,0,62207.8766960527,1,,,,,1,1,,,,,,,,,,,
268,21:26:00,21:26:00,70232,21,,0,0,65397.8204694991,1,,,,,1,1,,,,,,,,,,,
268,21:32:00,21:32:00,70242,22,,0,0,71287.5006009844,1,,,,,1,1,,,,,,,,,,,
268,21:38:00,21:38:00,70262,23,,0,0,75448.7262221499,1,,,,,1,1,,,,,,,,,,,
272,20:58:00,20:58:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
272,21:03:00,21:03:00,70022,2,,0,0,2521.94934933267,1,,,,,1,1,,,,,,,,,,,
272,21:08:00,21:08:00,70032,3,,0,0,7940.93034484254,1,,,,,1,1,,,,,,,,,,,
272,21:15:00,21:15:00,70042,4,,0,0,14613.2736159932,1,,,,,1,1,,,,,,,,,,,
272,21:19:00,21:19:00,70052,5,,0,0,17657.0120203198,1,,,,,1,1,,,,,,,,,,,
272,21:24:00,21:24:00,70062,6,,0,0,21733.6945540073,1,,,,,1,1,,,,,,,,,,,
272,21:27:00,21:27:00,70072,7,,0,0,24282.8665262883,1,,,,,1,1,,,,,,,,,,,
272,21:31:00,21:31:00,70082,8,,0,0,26043.3850767338,1,,,,,1,1,,,,,,,,,,,
272,21:34:00,21:34:00,70092,9,,0,0,28350.0608338247,1,,,,,1,1,,,,,,,,,,,
272,21:37:00,21:37:00,70102,10,,0,0,30499.0529588794,1,,,,,1,1,,,,,,,,,,,
272,21:41:00,21:41:00,70112,11,,0,0,31865.9306001935,1,,,,,1,1,,,,,,,,,,,
272,21:44:00,21:44:00,70122,12,,0,0,35199.2507662461,1,,,,,1,1,,,,,,,,,,,
272,21:48:00,21:48:00,70132,13,,0,0,37194.4228362636,1,,,,,1,1,,,,,,,,,,,
272,21:52:00,21:52:00,70142,14,,0,0,40687.0409579389,1,,,,,1,1,,,,,,,,,,,
272,21:58:00,21:58:00,70162,15,,0,0,46287.6076701219,1,,,,,1,1,,,,,,,,,,,
272,22:02:00,22:02:00,70172,16,,0,0,48298.9899848106,1,,,,,1,1,,,,,,,,,,,
272,22:06:00,22:06:00,70192,17,,0,0,50847.2598895863,1,,,,,1,1,,,,,,,,,,,
272,22:11:00,22:11:00,70202,18,,0,0,54786.9450005421,1,,,,,1,1,,,,,,,,,,,
272,22:16:00,22:16:00,70212,19,,0,0,57895.3592759056,1,,,,,1,1,,,,,,,,,,,
272,22:21:00,22:21:00,70222,20,,0,0,62207.8766960527,1,,,,,1,1,,,,,,,,,,,
272,22:26:00,22:26:00,70232,21,,0,0,65397.8204694991,1,,,,,1,1,,,,,,,,,,,
272,22:32:00,22:32:00,70242,22,,0,0,71287.5006009844,1,,,,,1,1,,,,,,,,,,,
272,22:40:00,22:40:00,70262,23,,0,0,75448.7262221075,1,,,,,1,1,,,,,,,,,,,
272,22:45:00,22:45:00,70272,24,,0,0,78339.3416574999,1,,,,,1,1,,,,,,,,,,,
276,21:58:00,21:58:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
276,22:03:00,22:03:00,70022,2,,0,0,2521.94934933267,1,,,,,1,1,,,,,,,,,,,
276,22:08:00,22:08:00,70032,3,,0,0,7940.93034484254,1,,,,,1,1,,,,,,,,,,,
276,22:15:00,22:15:00,70042,4,,0,0,14613.2736159932,1,,,,,1,1,,,,,,,,,,,
276,22:19:00,22:19:00,70052,5,,0,0,17657.0120203198,1,,,,,1,1,,,,,,,,,,,
276,22:24:00,22:24:00,70062,6,,0,0,21733.6945540073,1,,,,,1,1,,,,,,,,,,,
276,22:27:00,22:27:00,70072,7,,0,0,24282.8665262883,1,,,,,1,1,,,,,,,,,,,
276,22:31:00,22:31:00,70082,8,,0,0,26043.3850767338,1,,,,,1,1,,,,,,,,,,,
276,22:34:00,22:34:00,70092,9,,0,0,28350.0608338247,1,,,,,1,1,,,,,,,,,,,
276,22:37:00,22:37:00,70102,10,,0,0,30499.0529588794,1,,,,,1,1,,,,,,,,,,,
276,22:41:00,22:41:00,70112,11,,0,0,31865.9306001935,1,,,,,1,1,,,,,,,,,,,
276,22:44:00,22:44:00,70122,12,,0,0,35199.2507662461,1,,,,,1,1,,,,,,,,,,,
276,22:48:00,22:48:00,70132,13,,0,0,37194.4228362636,1,,,,,1,1,,,,,,,,,,,
276,22:52:00,22:52:00,70142,14,,0,0,40687.0409579389,1,,,,,1,1,,,,,,,,,,,
276,22:58:00,22:58:00,70162,15,,0,0,46287.6076701219,1,,,,,1,1,,,,,,,,,,,
276,23:02:00,23:02:00,70172,16,,0,0,48298.9899848106,1,,,,,1,1,,,,,,,,,,,
276,23:06:00,23:06:00,70192,17,,0,0,50847.2598895863,1,,,,,1,1,,,,,,,,,,,
276,23:11:00,23:11:00,70202,18,,0,0,54786.9450005421,1,,,,,1,1,,,,,,,,,,,
276,23:16:00,23:16:00,70212,19,,0,0,57895.3592759056,1,,,,,1,1,,,,,,,,,,,
276,23:21:00,23:21:00,70222,20,,0,0,62207.8766960527,1,,,,,1,1,,,,,,,,,,,
276,23:26:00,23:26:00,70232,21,,0,0,65397.8204694991,1,,,,,1,1,,,,,,,,,,,
276,23:32:00,23:32:00,70242,22,,0,0,71287.5006009844,1,,,,,1,1,,,,,,,,,,,
276,23:38:00,23:38:00,70262,23,,0,0,75448.7262221499,1,,,,,1,1,,,,,,,,,,,
280,22:58:00,22:58:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
280,23:03:00,23:03:00,70022,2,,0,0,2521.94934933267,1,,,,,1,1,,,,,,,,,,,
280,23:08:00,23:08:00,70032,3,,0,0,7940.93034484254,1,,,,,1,1,,,,,,,,,,,
280,23:15:00,23:15:00,70042,4,,0,0,14613.2736159932,1,,,,,1,1,,,,,,,,,,,
280,23:19:00,23:19:00,70052,5,,0,0,17657.0120203198,1,,,,,1,1,,,,,,,,,,,
280,23:24:00,23:24:00,70062,6,,0,0,21733.6945540073,1,,,,,1,1,,,,,,,,,,,
280,23:27:00,23:27:00,70072,7,,0,0,24282.8665262883,1,,,,,1,1,,,,,,,,,,,
280,23:31:00,23:31:00,70082,8,,0,0,26043.3850767338,1,,,,,1,1,,,,,,,,,,,
280,23:34:00,23:34:00,70092,9,,0,0,28350.0608338247,1,,,,,1,1,,,,,,,,,,,
280,23:37:00,23:37:00,70102,10,,0,0,30499.0529588794,1,,,,,1,1,,,,,,,,,,,
280,23:41:00,23:41:00,70112,11,,0,0,31865.9306001935,1,,,,,1,1,,,,,,,,,,,
280,23:44:00,23:44:00,70122,12,,0,0,35199.2507662461,1,,,,,1,1,,,,,,,,,,,
280,23:48:00,23:48:00,70132,13,,0,0,37194.4228362636,1,,,,,1,1,,,,,,,,,,,
280,23:52:00,23:52:00,70142,14,,0,0,40687.0409579389,1,,,,,1,1,,,,,,,,,,,
280,23:58:00,23:58:00,70162,15,,0,0,46287.6076701219,1,,,,,1,1,,,,,,,,,,,
280,24:02:00,24:02:00,70172,16,,0,0,48298.9899848106,1,,,,,1,1,,,,,,,,,,,
280,24:06:00,24:06:00,70192,17,,0,0,50847.2598895863,1,,,,,1,1,,,,,,,,,,,
280,24:10:00,24:10:00,70202,18,,0,0,54786.9450005421,1,,,,,1,1,,,,,,,,,,,
280,24:15:00,24:15:00,70212,19,,0,0,57895.3592759056,1,,,,,1,1,,,,,,,,,,,
280,24:20:00,24:20:00,70222,20,,0,0,62207.8766960527,1,,,,,1,1,,,,,,,,,,,
280,24:25:00,24:25:00,70232,21,,0,0,65397.8204694991,1,,,,,1,1,,,,,,,,,,,
280,24:31:00,24:31:00,70242,22,,0,0,71287.5006009844,1,,,,,1,1,,,,,,,,,,,
280,24:39:00,24:39:00,70262,23,,0,0,75448.7262221075,1,,,,,1,1,,,,,,,,,,,
280,24:44:00,24:44:00,70272,24,,0,0,78339.3416574999,1,,,,,1,1,,,,,,,,,,,
284,24:05:00,24:05:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
284,24:10:00,24:10:00,70022,2,,0,0,2521.94934933267,1,,,,,1,1,,,,,,,,,,,
284,24:15:00,24:15:00,70032,3,,0,0,7940.93034484254,1,,,,,1,1,,,,,,,,,,,
284,24:22:00,24:22:00,70042,4,,0,0,14613.2736159932,1,,,,,1,1,,,,,,,,,,,
284,24:26:00,24:26:00,70052,5,,0,0,17657.0120203198,1,,,,,1,1,,,,,,,,,,,
284,24:31:00,24:31:00,70062,6,,0,0,21733.6945540073,1,,,,,1,1,,,,,,,,,,,
284,24:35:00,24:35:00,70072,7,,0,0,24282.8665262883,1,,,,,1,1,,,,,,,,,,,
284,24:38:00,24:38:00,70082,8,,0,0,26043.3850767338,1,,,,,1,1,,,,,,,,,,,
284,24:41:00,24:41:00,70092,9,,0,0,28350.0608338247,1,,,,,1,1,,,,,,,,,,,
284,24:45:00,24:45:00,70102,10,,0,0,30499.0529588794,1,,,,,1,1,,,,,,,,,,,
284,24:48:00,24:48:00,70112,11,,0,0,31865.9306001935,1,,,,,1,1,,,,,,,,,,,
284,24:52:00,24:52:00,70122,12,,0,0,35199.2507662461,1,,,,,1,1,,,,,,,,,,,
284,24:55:00,24:55:00,70132,13,,0,0,37194.4228362636,1,,,,,1,1,,,,,,,,,,,
284,24:59:00,24:59:00,70142,14,,0,0,40687.0409579389,1,,,,,1,1,,,,,,,,,,,
284,25:05:00,25:05:00,70162,15,,0,0,46287.6076701219,1,,,,,1,1,,,,,,,,,,,
284,25:09:00,25:09:00,70172,16,,0,0,48298.9899848106,1,,,,,1,1,,,,,,,,,,,
284,25:12:00,25:12:00,70192,17,,0,0,50847.2598895863,1,,,,,1,1,,,,,,,,,,,
284,25:17:00,25:17:00,70202,18,,0,0,54786.9450005421,1,,,,,1,1,,,,,,,,,,,
284,25:21:00,25:21:00,70212,19,,0,0,57895.3592759056,1,,,,,1,1,,,,,,,,,,,
284,25:26:00,25:26:00,70222,20,,0,0,62207.8766960527,1,,,,,1,1,,,,,,,,,,,
284,25:31:00,25:31:00,70232,21,,0,0,65397.8204694991,1,,,,,1,1,,,,,,,,,,,
284,25:37:00,25:37:00,70242,22,,0,0,71287.5006009844,1,,,,,1,1,,,,,,,,,,,
284,25:44:00,25:44:00,70262,23,,0,0,75448.7262221075,1,,,,,1,1,,,,,,,,,,,
284,25:49:00,25:49:00,70272,24,,0,0,78339.3416574999,1,,,,,1,1,,,,,,,,,,,
408,15:11:00,15:11:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
408,15:16:00,15:16:00,70022,2,,0,0,2521.94934933267,1,,,,,1,1,,,,,,,,,,,
408,15:27:00,15:27:00,70052,3,,0,0,17664.5195237117,1,,,,,1,1,,,,,,,,,,,
408,15:32:00,15:32:00,70062,4,,0,0,21740.8867033464,1,,,,,1,1,,,,,,,,,,,
408,15:37:00,15:37:00,70082,5,,0,0,26061.3154085017,1,,,,,1,1,,,,,,,,,,,
408,15:41:00,15:41:00,70092,6,,0,0,28370.8233221455,1,,,,,1,1,,,,,,,,,,,
408,15:49:00,15:49:00,70132,7,,0,0,37201.3361840033,1,,,,,1,1,,,,,,,,,,,
408,15:53:00,15:53:00,70142,8,,0,0,40701.130775974,1,,,,,1,1,,,,,,,,,,,
408,16:00:00,16:00:00,70172,9,,0,0,48317.2143491006,1,,,,,1,1,,,,,,,,,,,
408,16:08:00,16:08:00,70212,10,,0,0,57909.7199364783,1,,,,,1,1,,,,,,,,,,,
408,16:13:00,16:13:00,70222,11,,0,0,62226.8045593128,1,,,,,1,1,,,,,,,,,,,
408,16:21:00,16:21:00,70242,12,,0,0,71301.9855361334,1,,,,,1,1,,,,,,,,,,,
408,16:24:00,16:24:00,70252,13,,0,0,73552.7930877015,1,,,,,1,1,,,,,,,,,,,
408,16:30:00,16:30:00,70262,14,,0,0,75453.0631650385,1,,,,,1,1,,,,,,,,,,,
408,16:36:00,16:36:00,70272,15,,0,0,78343.6786003842,1,,,,,1,1,,,,,,,,,,,
408,16:43:00,16:43:00,70282,16,,0,0,83342.8901806885,1,,,,,1,1,,,,,,,,,,,
408,16:49:00,16:49:00,70292,17,,0,0,88647.0926047063,1,,,,,1,1,,,,,,,,,,,
408,17:02:00,17:02:00,70302,18,,0,0,107697.857969539,1,,,,,1,1,,,,,,,,,,,
408,17:08:00,17:08:00,70312,19,,0,0,113615.407469593,1,,,,,1,1,,,,,,,,,,,
408,17:21:00,17:21:00,70322,20,,0,0,123677.00219149,1,,,,,1,1,,,,,,,,,,,
401,05:38:00,05:38:00,70271,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
401,05:44:00,05:44:00,70261,2,,0,0,2898.26431637197,1,,,,,1,1,,,,,,,,,,,
401,05:50:00,05:50:00,70241,3,,0,0,7055.196573615,1,,,,,1,1,,,,,,,,,,,
401,05:58:00,05:58:00,70221,4,,0,0,16126.0117227772,1,,,,,1,1,,,,,,,,,,,
401,06:03:00,06:03:00,70211,5,,0,0,20440.9045145654,1,,,,,1,1,,,,,,,,,,,
401,06:10:00,06:10:00,70171,6,,0,0,30033.4705134393,1,,,,,1,1,,,,,,,,,,,
401,06:17:00,06:17:00,70141,7,,0,0,37644.6095806397,1,,,,,1,1,,,,,,,,,,,
401,06:22:00,06:22:00,70131,8,,0,0,41136.9953431294,1,,,,,1,1,,,,,,,,,,,
401,06:30:00,06:30:00,70091,9,,0,0,49928.3091542113,1,,,,,1,1,,,,,,,,,,,
401,06:33:00,06:33:00,70081,10,,0,0,52256.9382149255,1,,,,,1,1,,,,,,,,,,,
401,06:38:00,06:38:00,70061,11,,0,0,56579.726390408,1,,,,,1,1,,,,,,,,,,,
401,06:43:00,06:43:00,70051,12,,0,0,60655.0938987265,1,,,,,1,1,,,,,,,,,,,
401,06:54:00,06:54:00,70021,13,,0,0,75806.7063014397,1,,,,,1,1,,,,,,,,,,,
401,07:00:00,07:00:00,70011,14,,0,0,78357.23498621,1,,,,,1,1,,,,,,,,,,,
403,05:54:00,05:54:00,70321,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
403,06:03:00,06:03:00,70311,2,,0,0,9881.41415529861,1,,,,,1,1,,,,,,,,,,,
403,06:09:00,06:09:00,70301,3,,0,0,15979.1132025303,1,,,,,1,1,,,,,,,,,,,
403,06:24:00,06:24:00,70291,4,,0,0,35028.5394559437,1,,,,,1,1,,,,,,,,,,,
403,06:30:00,06:30:00,70281,5,,0,0,40330.9714799222,1,,,,,1,1,,,,,,,,,,,
403,06:37:00,06:37:00,70271,6,,0,0,45318.2226933606,1,,,,,1,1,,,,,,,,,,,
403,06:44:00,06:44:00,70261,7,,0,0,48219.5593911282,1,,,,,1,1,,,,,,,,,,,
403,06:50:00,06:50:00,70241,8,,0,0,52376.4916483712,1,,,,,1,1,,,,,,,,,,,
403,06:58:00,06:58:00,70221,9,,0,0,61447.3067975335,1,,,,,1,1,,,,,,,,,,,
403,07:03:00,07:03:00,70211,10,,0,0,65762.1995893216,1,,,,,1,1,,,,,,,,,,,
403,07:11:00,07:11:00,70171,11,,0,0,75354.7655881955,1,,,,,1,1,,,,,,,,,,,
